siteID,STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNWD,SNOW,TSUN,TMAX,TMIN,TOBS
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140828,0,,,,300,128,217
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140829,0,,,,289,133,133
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140830,0,,,,250,122,183
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140831,0,,,,250,122,250
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140901,188,,,,317,211,211
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140902,0,,,,322,206,233
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140903,38,,,,322,217,217
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140904,0,,,,278,200,200
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140905,0,,,,294,200,211
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140906,0,,,,311,211,222
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140907,3,,,,322,167,167
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140908,0,,,,239,128,133
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140909,8,0,0,,200,133,161
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140910,3,,,,206,161,189
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140911,0,,,,267,183,194
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140912,0,,,,294,150,150
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140913,3,,,,222,139,144
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140914,8,0,0,,194,106,106
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140915,0,0,0,,206,89,100
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140916,0,0,0,,217,67,156
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140917,0,0,0,,233,100,106
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140918,0,,,,233,94,117
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140919,0,0,0,,239,117,133
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140920,0,,,,217,111,161
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140921,0,,,,256,139,156
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140922,0,,,,294,139,161
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140923,0,,,,206,78,83
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140924,0,,,,194,72,83
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140925,130,,,,167,67,139
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140926,56,,,,172,139,156
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140927,0,,,,233,106,106
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140928,0,,,,244,94,111
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140929,0,,,,256,94,156
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20140930,0,,,,233,139,139
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141001,91,,,,217,133,156
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141002,5,,,,217,133,144
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141003,0,,,,233,139,167
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141004,53,,,,206,161,161
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141005,0,,,,167,28,50
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141006,0,,,,167,28,61
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141007,13,,,,217,50,128
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141008,8,0,0,,189,122,167
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141009,0,,,,233,94,100
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141010,0,,,,200,89,139
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141011,69,,,,200,89,100
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141012,23,0,0,,128,89,94
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141013,13,,,,122,89,117
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141014,51,,,,189,117,178
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141015,91,,,,244,178,211
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141016,711,0,0,,211,100,106
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141017,46,,,,178,94,139
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141018,0,,,,222,117,150
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141019,0,,,,178,83,89
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141020,0,,,,150,33,33
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141021,0,,,,178,28,94
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141022,84,,,,178,89,89
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141023,18,,,,117,89,94
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141024,0,,,,167,89,89
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141025,0,,,,194,44,61
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141026,0,,,,217,50,128
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141027,0,,,,206,50,50
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141029,0,,,,294,150,172
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141030,38,,,,172,50,61
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141031,0,,,,128,33,33
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141101,15,,,,111,22,50
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141102,8,,,,78,28,33
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141103,0,,,,89,28,33
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141104,0,,,,150,22,94
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141105,0,0,0,,217,83,161
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141106,79,,,,178,100,100
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141107,33,,,,178,83,83
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141108,0,,,,111,-17,-17
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141109,0,0,0,,94,-22,56
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141110,0,,,,150,17,17
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141111,0,,,,167,17,33
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141112,0,,,,206,28,111
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141113,0,0,0,,144,11,17
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141114,0,,,,83,11,11
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141115,0,,,,28,-33,-28
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141116,0,,,,50,-56,6
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141117,51,,,,44,6,33
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141118,25,,,,83,-56,-56
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141119,0,,,,-22,-94,-83
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141120,0,,,,33,-100,-6
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141121,0,,,,100,-28,-28
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141122,0,,,,17,-67,-44
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141123,0,,,,94,-50,28
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141124,89,,,,156,11,133
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141125,0,,,,211,94,94
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141126,48,,,,217,28,28
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141127,117,102,,,28,-6,-6
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141128,0,,,,33,-22,-17
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141129,0,,,,17,-39,-22
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141130,0,,,,50,-39,11
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141201,0,,,,178,6,117
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141202,51,,,,206,11,11
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141203,94,,,,33,0,28
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141204,5,,,,139,-6,-6
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141205,20,,,,144,-6,22
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141206,38,,,,50,17,39
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141207,145,,,,83,-6,0
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141208,0,,,,83,-44,-39
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141209,69,,,,0,-39,-11
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141210,104,,,,72,-11,44
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141211,0,0,0,,61,-6,-6
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141212,0,0,0,,61,-28,-22
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141213,0,,,,100,-33,28
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141214,0,,,,128,11,17
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141215,0,,,,128,11,28
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141216,0,,,,72,11,56
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141217,38,,,,72,56,56
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141218,0,,,,111,-11,-6
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141219,0,,,,22,-11,-11
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141220,0,,,,17,-67,-67
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141221,0,,,,11,-67,-11
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141222,0,,,,44,-67,-11
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141223,53,,,,6,-17,0
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141224,119,,,,39,-17,33
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141225,25,,,,167,33,83
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141226,0,,,,106,-22,-17
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141227,0,,,,106,-28,28
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141228,0,,,,122,22,122
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141229,5,,,,133,33,33
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141230,0,,,,133,-11,-11
SCBI,GHCND:USC00443229,FRONT ROYAL VA US,283.5,38.9038,-78.1821,20141231,0,0,0,,33,-78,-56
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140104,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140105,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140106,30,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140107,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140108,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140109,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140110,33,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140111,188,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140112,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140113,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140114,104,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140115,5,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140116,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140117,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140118,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140119,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140120,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140121,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140122,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140123,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140124,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140125,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140126,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140127,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140128,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140129,38,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140130,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140131,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140201,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140202,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140203,307,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140204,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140205,269,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140206,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140207,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140208,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140209,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140210,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140211,124,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140212,239,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140213,46,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140214,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140215,46,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140216,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140217,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140218,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140228,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140301,3,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140302,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140303,81,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140304,5,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140305,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140306,5,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140307,178,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140308,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140309,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140310,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140311,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140312,155,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140313,3,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140314,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140315,5,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140316,457,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140321,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140322,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140323,122,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140324,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140325,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140326,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140327,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140328,719,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140329,71,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140330,8,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140331,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140401,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140402,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140405,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140408,5,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140409,8,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140410,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140411,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140412,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140413,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140416,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140417,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140420,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140421,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140422,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140423,38,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140424,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140425,53,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140426,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140427,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140428,460,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140429,66,,,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140501,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140502,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140503,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140504,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140505,0,,0,,,,
TALL,GHCND:US1ALBB0006,BRIERFIELD 1.4 E AL US,139.9,33.0359,-86.8858,20140506,0,,0,,,,
